15666063,15753736,1
15666197,15765157,1
15666259,15948599,1
15666918,15763201,1
15669018,15959074,1
15669538,15895067,1
15669886,15994861,1
15670931,15764134,1
15671380,15883116,1
15673324,16011895,1
15401165,15674166,1
15674166,15708361,1
15674296,15718667,1
15675063,15806202,1
15675360,15741242,1
15675463,15898181,1
15675511,15716075,1
15675511,15755554,1
15675841,15714665,1
15676162,15819871,1
15676335,15733914,1
15676375,15786275,1
15676810,15944215,1
15676828,15727112,1
15677448,15987804,1
15678250,15823791,1
15678780,15994492,1
15678791,15901024,1
15679033,16019670,1
15679155,15757329,1
15679155,15899097,1
15679233,15803933,1
15679233,15897351,1
15679899,15900683,1
15680646,15863458,1
15680686,15722917,1
15680686,15766935,1
15681389,15948409,1
15681556,15918369,1
15682390,15882503,1
15682557,15990163,1
15685217,15810405,1
15685884,15930816,1
15686705,15904259,1
15687195,15943206,1
15687461,15962549,1
15689037,15879830,1
15689362,15775325,1
15625310,15690743,1
15690743,15807095,1
15690810,15764156,1
15691085,15885676,1
15692402,15907413,1
15692486,15801764,1
15692878,15744351,1
15693474,15911649,1
15694361,15859633,1
15694652,15882671,1
15694891,15750260,1
15695268,15866465,1
15695418,15720209,1
15695430,15696053,1
15696075,15888928,1
15696782,15842207,1
15697119,15748186,1
15697159,15833146,1
15701132,15956452,1
15701190,15930102,1
15701674,15713129,1
15701674,15963853,1
15702119,15831978,1
15382613,15702384,1
15702384,15875144,1
15703071,15871672,1
15703170,16012020,1
15705054,15977896,1
15707123,15964501,1
15708210,15765347,1
15708500,15909518,1
15709137,15785380,1
15709739,15779867,1
15709779,15713998,1
15709931,15856942,1
15710014,15730694,1
15712305,15750091,1
15713847,15963117,1
15714738,15778857,1
15715497,15790342,1
15715497,15928496,1
15715882,15827092,1
15715944,15890083,1
15716130,15813863,1
15716321,15884690,1
15716609,15977350,1
15718445,15847186,1
15718782,15755709,1
15718782,15891575,1
15719034,15838553,1
15719361,16027518,1
15719830,15895137,1
15720494,15893527,1
15720836,15902573,1
15721590,15980408,1
15404309,15722158,1
15722158,15741928,1
15723259,15999636,1
15602218,15723558,1
15723558,15951743,1
15726105,15965091,1
15727205,15958211,1
15728138,15817695,1
15729625,15956647,1
15730810,16027009,1
15731301,15815546,1
15731301,15904863,1
15733152,15824039,1
15733226,15989409,1
15733740,15943705,1
15737222,15971280,1
15737335,15974597,1
15737803,15968134,1
15738586,15944818,1
15739661,15936636,1
15739874,15765006,1
15419795,15741596,1
15741596,15804603,1
15741863,15812690,1
15742315,16024680,1
15742682,15965759,1
15743118,15918990,1
15747287,15981594,1
15747426,15794915,1
15748891,15941841,1
15750117,15976072,1
15750555,15804066,1
15751932,15908338,1
15754897,15863752,1
15755332,15873985,1
15756069,16009112,1
15757762,15951021,1
15760863,15774961,1
15761626,16015251,1
15667978,15761785,1
15761785,15924393,1
15762242,15778262,1
15762863,15963066,1
15765133,15774947,1
15767519,15833796,1
15767607,15789166,1
15767675,15875409,1
15768723,15957087,1
15437665,15769419,1
15769419,15931458,1
15769968,15993166,1
15770768,15903044,1
15771960,15843642,1
15773208,16007750,1
15775273,15817525,1
15775825,15913150,1
15776518,16002539,1
15776854,15959713,1
15777182,15850998,1
15777696,15865043,1
15777991,15988083,1
15778285,15936967,1
15778354,15839678,1
15779162,15892371,1
15780648,15979972,1
15781563,15872837,1
15781563,15924892,1
15783388,15898380,1
15784813,15938520,1
15785043,15961643,1
15785145,16023105,1
15786189,15903071,1
15788103,16013173,1
15788241,16001487,1
15792039,15866031,1
15793807,15982086,1
15795064,15864953,1
15795390,15937566,1
15797640,15813558,1
15799232,15825733,1
15799569,15912779,1
15803879,15882360,1
15803879,15849276,1
15805089,15874848,1
15805096,15863267,1
15805261,15967260,1
15807182,15809109,1
15808231,15948748,1
15808295,15920749,1
15808719,15853094,1
15808719,15910398,1
15809782,15971294,1
15809786,15895557,1
15810209,16023551,1
15810693,16015707,1
15810770,15987338,1
15812432,15874456,1
15812432,15971138,1
15814376,15843444,1
15815386,16011165,1
15815546,15904863,1
15816983,15871511,1
15818217,15982486,1
15818590,15951267,1
15570400,15819947,1
15819947,15837348,1
15820407,15881821,1
15820413,16009434,1
15820903,16023826,1
15821410,15993128,1
15821819,15969678,1
15823703,15999648,1
15823901,15982782,1
15827644,16012682,1
15827747,15851693,1
15827979,15908278,1
15827979,15943208,1
15828745,15986620,1
15829797,15981637,1
15832225,15873108,1
15832865,15945857,1
15833178,16014332,1
15835300,15891213,1
15839034,15885311,1
15840694,15949763,1
15841562,15899571,1
15843439,15914498,1
15846947,15917294,1
15847256,16003935,1
15419875,15847641,1
15847641,15920802,1
15848929,15853983,1
15849320,15854565,1
15850741,15943708,1
15851727,15912153,1
15616957,15852832,1
15852832,15854031,1
15853266,15996375,1
15855679,16012405,1
15856225,15975076,1
15857942,15902828,1
15858796,15865963,1
15860689,15975729,1
15861689,15889063,1
15866112,15914762,1
15867111,15904437,1
15867448,15957038,1
15867583,15925091,1
15870665,15886449,1
15872028,15987968,1
15877153,16007428,1
15877596,15954291,1
15877596,15993224,1
15877887,15941242,1
15443003,15879507,1
15879507,16010795,1
15879819,15981852,1
15881085,15881743,1
15882842,15984294,1
15883201,15914673,1
15887025,16009298,1
15887651,15986075,1
15889671,15984360,1
15890420,15979179,1
15890978,15918483,1
15890978,15975154,1
15894793,15942717,1
15895327,15913565,1
15895564,15988892,1
15897392,16019714,1
15898285,16004836,1
15899009,15997619,1
15899243,15906045,1
15899628,15913416,1
15900073,15906048,1
15738813,15902270,1
15902270,15904287,1
15902365,15938900,1
15905468,15999246,1
15907606,15908306,1
15910510,15980608,1
15918514,15961059,1
15921741,15960686,1
15922614,16027310,1
15923111,15985020,1
15923517,16017752,1
15924807,16001908,1
15903598,15924966,1
15924966,15948036,1
15928007,16001771,1
15934173,15956952,1
15935806,15952233,1
15937738,15939381,1
15880565,15937835,1
15937835,16012537,1
15938206,15962041,1
15938324,15951065,1
15951693,15976915,1
15954200,16011722,1
15955709,16026957,1
15585950,15955716,1
15955716,15979023,1
15955809,15991198,1
15594026,15959844,1
15959844,16005958,1
15960039,15982676,1
15961517,15967626,1
15910595,15962186,1
15962186,16010048,1
15964862,15988656,1
15965489,15968841,1
15969822,16008245,1
15978501,15983903,1
15981494,15991073,1
16012959,16017210,1
15477384,15640142,1
15403728,15453257,1
15546786,15675821,1
15403402,15760090,1
15537072,15921586,1
15600597,15906128,1
15396900,15706212,1
15731911,15770732,1
15762190,15828405,1
15596054,15973655,1
15576680,15783555,1
15989548,16002222,1
15414581,15443685,1
15414581,16028130,1
15614517,15928498,1
15454451,15658862,1
15490434,15741157,1
15516071,15888296,1
15782105,15962171,1
15421411,15536892,1
15421411,15880927,1
15536892,15880927,1
15519156,15778891,1
15564171,15890598,1
15385880,15496302,1
15572747,15930229,1
15484913,15584716,1
15481359,15638266,1
15496459,15764532,1
15804932,15984693,1
15896254,15965250,1
15637365,15904200,1
15474939,15534358,1
15413697,15543389,1
15553594,15822652,1
15727297,15741962,1
15582820,15670613,1
15575804,15936494,1
15682109,16011199,1
15468312,15569065,1
15450502,15886730,1
15590342,15753165,1
15590342,15970810,1
15753165,15970810,1
15696826,15860144,1
15715612,15942331,1
15778412,15986127,1
15659916,15855163,1
15376884,15404929,1
15557336,15915488,1
15557336,15975476,1
15915488,15975476,1
15771973,15885056,1
15518300,15564081,1
15727621,15750306,1
15819687,15980022,1
15652856,15741094,1
15829241,15850273,1
15444146,15733233,1
15737945,15835475,1
15837831,15897574,1
15897574,15945546,1
15837831,15945546,1
15384369,15435779,1
15462049,15773050,1
15467196,15681262,1
15732935,15988063,1
15621081,15644868,1
15644868,15698817,1
15621081,15698817,1
15462202,15918699,1
15533286,15688409,1
15533286,15940094,1
15956755,15978592,1
15603595,15644090,1
15793815,15884426,1
15884426,16024257,1
15793815,16024257,1
15426291,15498896,1
15426291,15616368,1
15498896,15616368,1
15889874,15890280,1
15647822,15913036,1
15486931,15658060,1
15521016,15617889,1
15913175,16004639,1
15802627,16016678,1
15426230,15970270,1
15378621,15729470,1
15378621,15946038,1
15402340,15745182,1
15503134,15758277,1
15640177,15870149,1
15721033,15840974,1
15511966,16009551,1
15590344,15641401,1
15847150,15970245,1
15816937,16000515,1
15391702,15650579,1
15526987,15929383,1
15519859,15898577,1
15631048,15993717,1
15581168,15846192,1
15722362,15762339,1
15377125,15780391,1
15832017,15896961,1
15569247,15978977,1
15439672,15701047,1
15397833,15625020,1
15485666,15984284,1
15560559,15879620,1
15471152,15521015,1
15469294,15494836,1
15495816,16000776,1
15704947,15909405,1
15573343,15582177,1
15749713,15882260,1
15615543,15818141,1
15430361,15715926,1
15508220,15875683,1
15433837,15592955,1
15559641,15748658,1
15559641,16022288,1
15809834,15822305,1
15787062,16022607,1
15549708,15732403,1
15692345,15920205,1
15398495,15958012,1
15467392,15898718,1
15452493,15909861,1
15452493,15999753,1
15404749,15866341,1
15645252,15841627,1
15489019,15934057,1
15567027,15622049,1
15496085,15687493,1
15730144,15854383,1
15449301,15838117,1
15725593,15874688,1
15548010,15723146,1
15864488,15866575,1
15595116,15909284,1
15707871,15931590,1
15715740,15795708,1
15515489,15851300,1
15408437,15636559,1
15406506,15493451,1
15406506,15913464,1
15410065,15467305,1
15467305,15511347,1
15410065,15511347,1
15697110,15851373,1
15722918,15926123,1
15395669,15719162,1
15536843,15805143,1
15382794,15648084,1
15712742,15915711,1
15476319,15766878,1
15773912,15863120,1
15577812,15922164,1
15910706,15995739,1
15471500,15762282,1
15628653,15861009,1
15404940,15943604,1
15666338,15878050,1
15480661,15967180,1
15461883,15727807,1
15562446,16018183,1
15377734,15851958,1
15401462,15779098,1
15661428,15943816,1
15994314,16010577,1
15840392,15844318,1
15551813,15819327,1
15662970,15935486,1
15593749,15804685,1
15375715,15603361,1
15780541,15879211,1
15634381,15837666,1
15522786,15947741,1
15476139,15773972,1
15471423,15854858,1
15491297,15649253,1
15406139,15652801,1
15446976,15575633,1
15615278,15895847,1
15712772,15805304,1
15472153,15476953,1
15409000,15458402,1
15572990,15672002,1
15402923,15743782,1
15785120,15972208,1
15470254,15560207,1
15470254,15847815,1
15867119,15925965,1
15571218,16020248,1
15797292,15889189,1
15539811,15799436,1
15534465,15614886,1
15415561,15772132,1
15552932,15819094,1
15623128,15966070,1
15535710,15629256,1
15593724,15751621,1
15473676,15663257,1
15392741,15832448,1
15780568,15904636,1
15510288,15659885,1
15541253,15566577,1
15452242,15730439,1
15417056,16000393,1
15709645,15871751,1
15419676,15585520,1
15747588,15773872,1
15624088,15648576,1
15599781,15749035,1
15847830,15903228,1
15385414,15870697,1
15817440,15875475,1
15618825,15895636,1
15389474,15602429,1
15400759,15427702,1
15694998,16003158,1
15463909,15811274,1
15573967,16007273,1
15879001,15926410,1
15881578,15931194,1
15374827,15575503,1
15616086,15652363,1
15756466,15831174,1
15536622,15702339,1
15440349,15565497,1
15409265,15894378,1
15754942,15856029,1
15759585,15792945,1
15452613,15770004,1
15605626,15702229,1
15623798,15827337,1
15762531,15852723,1
15622485,15642050,1
15616502,15886402,1
15725966,15895198,1
15387957,15418786,1
15387957,16004704,1
15418786,16004704,1
15414133,15869681,1
15385269,15643505,1
15468342,15660991,1
15834130,15986009,1
15828528,15950727,1
15667621,15974737,1
15519024,15798397,1
15685275,15963564,1
15521822,15849588,1
15623835,15846861,1
15853340,15860511,1
15442361,15943069,1
15381412,15970891,1
15432366,15628306,1
15642636,15790757,1
15461804,15844212,1
15785030,15805658,1
15553742,15935865,1
15401427,15684333,1
15429786,15881903,1
15677653,15994163,1
15399375,15588353,1
15454629,15732002,1
15450734,15806259,1
15384412,15927429,1
15822667,16020196,1
15758876,15883348,1
15580665,15811152,1
15580665,16019678,1
15811152,16019678,1
15500919,15778901,1
15632195,16016153,1
15413107,15989870,1
15790342,15928496,1
15696620,15753112,1
15411802,15992423,1
15457128,15998823,1
15761890,15819553,1
15382336,15733998,1
15667543,15778283,1
15553831,15799096,1
15738237,15916274,1
15498013,15615255,1
15546589,15667942,1
15451490,15650554,1
15461319,15683355,1
15683355,15900405,1
15461319,15900405,1
15899624,15907661,1
15904582,15947020,1
15647133,15663086,1
15387428,16005217,1
15586942,15692830,1
15928804,15949198,1
15480480,15601083,1
15480480,15714647,1
15659101,15687376,1
15528908,15620471,1
15528908,15752612,1
15620471,15752612,1
15503408,15523546,1
15648443,15712663,1
15486416,15718813,1
15788166,15938640,1
15526749,15531216,1
15901163,15949938,1
15397032,15957004,1
15805065,15896297,1
15618658,15750631,1
15568345,15915996,1
15600350,15950293,1
15572263,15648014,1
15514410,15893372,1
15401565,15795997,1
15464427,15948441,1
15888533,15931466,1
15763046,15826478,1
15489104,15659297,1
15430084,16001741,1
15873265,15993162,1
15399429,15878091,1
15516176,15574312,1
15424721,15502799,1
15759239,15782353,1
15439660,15909637,1
15466976,15611045,1
15406115,15833472,1
15606734,15854391,1
15664234,15687419,1
15581365,15978825,1
15485902,15713440,1
15440999,15816072,1
15419394,15826648,1
15531996,15938018,1
15693164,15941962,1
15847863,15968099,1
15725411,15779393,1
15822271,15897501,1
15647796,15736159,1
15662927,15707723,1
15680651,16018049,1
15528521,15630606,1
15947620,15970282,1
15571327,15813255,1
15705081,16020503,1
15518122,15780520,1
15392748,15731819,1
15492099,15511593,1
15984866,16008583,1
15509240,15598122,1
15452608,15574816,1
15464314,15963639,1
15572324,15696896,1
15464059,15623658,1
15450546,15600616,1
15458844,15564715,1
15832947,15972177,1
15536992,15872334,1
15468895,15698367,1
15618000,15884797,1
15435889,15852952,1
15390333,15835417,1
15665154,15999287,1
15379667,15740662,1
15428770,15964211,1
15488946,15732169,1
15560605,15910128,1
15384143,15674971,1
15462664,15576717,1
15576289,15871913,1
15737144,15876860,1
15421629,15555239,1
15929658,15933601,1
